Step,E_pot,E_kin,Temp,AddedToTrainingSet
488,-125.8095,3.3188,641.9,FALSE
489,-125.8154,3.3564,649.1,FALSE
490,-125.8209,3.3079,639.8,FALSE
491,-125.8254,3.2779,634,FALSE
492,-125.8287,3.2731,633.1,FALSE
493,-125.8308,3.1769,614.4,FALSE
494,-125.8325,3.141,607.5,FALSE
495,-125.8329,3.0988,599.3,FALSE
496,-125.8327,3.1181,603.1,FALSE
497,-125.8324,3.0953,598.7,FALSE
498,-125.8315,3.0111,582.4,FALSE
499,-125.8298,3.0008,580.4,FALSE
500,-125.8285,2.9868,577.7,FALSE
501,-125.827,3.0421,588.4,FALSE
502,-125.8248,3.0152,583.2,FALSE
503,-125.8231,2.9939,579,FALSE
504,-125.8214,2.9419,569,FALSE
505,-125.819,2.9931,578.9,FALSE
506,-125.816,3.0186,583.8,FALSE
507,-125.8132,2.9892,578.1,FALSE
508,-125.81,2.9278,566.3,FALSE
509,-125.8073,2.9233,565.4,FALSE
510,-125.8045,2.9824,576.8,FALSE
511,-125.8022,3.0418,588.3,FALSE
512,-125.8005,3.0163,583.4,FALSE
513,-125.799,3.0229,584.6,FALSE
514,-125.7973,2.9807,576.5,FALSE
515,-125.7944,2.9335,567.4,FALSE
516,-125.7897,2.8383,549,FALSE
517,-125.7848,2.858,552.8,FALSE
518,-125.78,2.8502,551.3,FALSE
519,-125.7757,2.8625,553.6,FALSE
520,-125.7708,2.952,570.9,FALSE
521,-125.7666,2.9918,578.6,FALSE
522,-125.7629,2.9275,566.2,FALSE
523,-125.7591,2.9084,562.5,FALSE
524,-125.7559,2.922,565.1,FALSE
525,-125.7529,2.8364,548.6,FALSE
526,-125.7494,2.8878,558.5,FALSE
527,-125.7461,2.9908,578.4,FALSE
528,-125.7435,2.973,575,FALSE
529,-125.7416,2.9724,574.9,FALSE
530,-125.7401,2.9815,576.7,FALSE
531,-125.7391,3.1051,600.6,FALSE
532,-125.7386,3.0944,598.5,FALSE
533,-125.7391,3.0704,593.8,FALSE
534,-125.7397,3.1109,601.7,FALSE
535,-125.7399,3.0284,585.7,FALSE
536,-125.7394,2.9873,577.8,FALSE
537,-125.7393,2.9649,573.4,FALSE
538,-125.7393,2.8871,558.4,FALSE
539,-125.7393,2.8633,553.8,FALSE
540,-125.7393,2.8825,557.5,FALSE
541,-125.7398,2.8807,557.1,FALSE
542,-125.7408,2.9728,575,FALSE
543,-125.7425,2.9953,579.3,FALSE
544,-125.7446,2.9659,573.6,FALSE
545,-125.7469,2.8697,555,FALSE
546,-125.75,2.8401,549.3,FALSE
547,-125.7542,2.8564,552.5,FALSE
548,-125.7582,2.9032,561.5,FALSE
549,-125.7624,2.8472,550.7,FALSE
550,-125.7664,2.8299,547.3,FALSE
551,-125.7704,2.8069,542.9,FALSE
552,-125.7744,2.7989,541.3,FALSE
553,-125.7785,2.8657,554.3,FALSE
554,-125.7822,2.8325,547.8,FALSE
555,-125.7857,2.8195,545.3,FALSE
556,-125.7889,2.726,527.2,FALSE
557,-125.7919,2.755,532.8,FALSE
558,-125.7956,2.7712,536,FALSE
559,-125.7994,2.7497,531.8,FALSE
560,-125.8035,2.7598,533.8,FALSE
561,-125.8081,2.7911,539.8,FALSE
562,-125.813,2.8111,543.7,FALSE
563,-125.8178,2.7977,541.1,FALSE
564,-125.8229,2.74,529.9,FALSE
565,-125.8275,2.6944,521.1,FALSE
566,-125.8322,2.6731,517,FALSE
567,-125.8365,2.6921,520.7,FALSE
568,-125.8403,2.6772,517.8,FALSE
569,-125.844,2.7005,522.3,FALSE
570,-125.8478,2.78,537.7,FALSE
571,-125.852,2.7535,532.6,FALSE
572,-125.8557,2.7872,539.1,FALSE
573,-125.8591,2.7722,536.2,FALSE
574,-125.8617,2.8172,544.9,FALSE
575,-125.8647,2.8318,547.7,FALSE
576,-125.8679,2.8309,547.5,FALSE
577,-125.8711,2.7966,540.9,FALSE
578,-125.8734,2.7694,535.6,FALSE
579,-125.8758,2.8137,544.2,FALSE
580,-125.8775,2.845,550.2,FALSE
581,-125.8787,2.7923,540.1,FALSE
582,-125.8793,2.8308,547.5,FALSE
583,-125.8794,2.9037,561.6,FALSE
584,-125.8787,2.9309,566.9,FALSE
585,-125.8779,2.9585,572.2,FALSE
586,-125.8769,2.9865,577.6,FALSE
587,-125.875,2.9856,577.4,FALSE
588,-125.8721,2.9508,570.7,FALSE
589,-125.869,2.9009,561.1,FALSE
590,-125.8664,2.8297,547.3,FALSE
591,-125.8634,2.9242,565.6,FALSE
592,-125.8595,2.9236,565.5,FALSE
593,-125.8555,2.9021,561.3,FALSE
594,-125.8505,2.8948,559.9,FALSE
595,-125.845,2.867,554.5,FALSE
596,-125.8399,2.9346,567.6,FALSE
597,-125.8345,2.8822,557.5,FALSE
598,-125.8287,2.897,560.3,FALSE
599,-125.8224,2.8043,542.4,FALSE
600,-125.8162,2.8099,543.5,FALSE
601,-125.8099,2.842,549.7,FALSE
602,-125.8032,2.8365,548.6,FALSE
603,-125.7961,2.8435,550,FALSE
604,-125.7878,2.8749,556,FALSE
605,-125.7795,2.8347,548.3,FALSE
606,-125.7711,2.8114,543.7,FALSE
607,-125.7612,2.9128,563.4,FALSE
608,-125.7506,2.946,569.8,FALSE
609,-125.7411,2.8907,559.1,FALSE
610,-125.732,2.8949,559.9,FALSE
611,-125.7231,2.8586,552.9,FALSE
612,-125.7151,2.8933,559.6,FALSE
613,-125.7073,2.8787,556.8,FALSE
614,-125.7,2.9095,562.7,FALSE
615,-125.6932,2.8711,555.3,FALSE
616,-125.6873,2.8166,544.7,FALSE
617,-125.6819,2.7771,537.1,FALSE
618,-125.6767,2.7967,540.9,FALSE
619,-125.6712,2.8142,544.3,FALSE
620,-125.6656,2.8007,541.7,FALSE
621,-125.66,2.843,549.9,FALSE
622,-125.6541,2.8254,546.5,FALSE
623,-125.648,2.8428,549.8,FALSE
624,-125.6413,2.816,544.6,FALSE
625,-125.6342,2.8136,544.2,FALSE
626,-125.6267,2.8046,542.4,FALSE
627,-125.6203,2.8024,542,FALSE
628,-125.6137,2.9066,562.2,FALSE
629,-125.6062,2.8985,560.6,FALSE
630,-125.5977,2.872,555.5,FALSE
631,-125.5895,2.9479,570.1,FALSE
632,-125.5815,2.9876,577.8,FALSE
633,-125.5731,3.0202,584.1,FALSE
634,-125.5644,2.9745,575.3,FALSE
635,-125.5558,2.941,568.8,FALSE
636,-125.5475,2.9427,569.1,FALSE
637,-125.5392,2.9811,576.6,FALSE
638,-125.5309,2.9398,568.6,FALSE
639,-125.5232,2.938,568.2,FALSE
