Step,E_pot,E_kin,Temp,AddedToTrainingSet
636,-308.0082,14.5004,1752.8,False
637,-307.8843,14.2799,1726.2,False
638,-307.7776,14.2632,1724.1,False
639,-307.6958,14.2878,1727.1,True
640,-307.6246,13.9539,1686.7,False
641,-307.5663,13.9049,1680.8,False
642,-307.5327,13.7258,1659.2,False
643,-307.5213,13.2833,1605.7,False
644,-307.5124,13.3854,1618.0,True
645,-307.4917,13.4845,1630.0,False
646,-307.4628,13.3747,1616.7,False
647,-307.4416,13.3801,1617.4,False
648,-307.4214,13.7126,1657.6,False
649,-307.3973,14.0492,1698.3,True
650,-307.3748,13.7784,1665.5,False
651,-307.3673,13.3445,1613.1,False
652,-307.3811,13.6561,1650.8,False
653,-307.4125,13.6645,1651.8,False
654,-307.4518,13.6978,1655.8,True
655,-307.5067,13.6996,1656.0,False
656,-307.5685,13.5854,1642.2,False
657,-307.6340,13.5292,1635.4,False
658,-307.7080,13.7152,1657.9,False
659,-307.7763,13.5099,1633.1,True
660,-307.8560,13.9236,1683.1,False
661,-307.9402,13.8912,1679.2,False
662,-308.0153,13.7833,1666.1,False
663,-308.0883,13.7997,1668.1,False
664,-308.1520,14.1352,1708.7,True
665,-308.2007,14.1249,1707.4,False
666,-308.2563,14.2967,1728.2,False
667,-308.2986,14.4361,1745.0,False
668,-308.3278,14.3842,1738.8,False
669,-308.3529,14.4855,1751.0,True
670,-308.3638,14.5306,1756.5,False
671,-308.3822,14.5852,1763.1,False
672,-308.3954,14.6628,1772.4,False
673,-308.3993,14.4516,1746.9,False
674,-308.3920,14.3972,1740.3,True
675,-308.3804,14.3974,1740.4,False
676,-308.3803,14.5055,1753.4,False
677,-308.3989,14.7113,1778.3,False
678,-308.4277,14.5668,1760.8,False
679,-308.4461,14.3826,1738.6,True
680,-308.4763,14.1293,1708.0,False
681,-308.5037,14.1389,1709.1,False
682,-308.5227,14.6127,1766.4,False
683,-308.5420,14.6520,1771.1,False
684,-308.5623,14.7882,1787.6,True
685,-308.5793,14.8164,1791.0,False
686,-308.5901,15.1071,1826.2,False
687,-308.5897,15.0715,1821.9,False
688,-308.5836,14.7619,1784.4,False
